
gen best mean std

0 48.269900 -2.832352 9.846267

1 48.269900 1.183272 13.838604

2 48.269900 11.802519 18.511359

3 48.269900 23.701309 16.107068

4 48.269900 35.687890 10.112540

5 48.269900 41.840063 5.590402

6 48.269900 44.997125 4.372364

7 57.119467 47.624033 3.198546

8 57.119467 48.534105 1.509957

9 57.119467 49.066361 2.532585

10 57.119467 50.039814 3.539827

11 57.119467 51.809727 4.335385

12 57.119467 54.774332 3.905608

13 57.119467 56.721237 1.834552

14 57.119467 57.119467 0.000000

15 57.119467 57.119467 0.000000

16 57.119467 57.119467 0.000000

17 57.119467 57.119467 0.000000

18 57.119467 57.118963 0.007116

19 57.119467 57.119467 0.000000

20 57.119467 57.119467 0.000000

21 57.119467 57.119467 0.000000

22 57.119467 57.119467 0.000000

23 57.119467 57.119467 0.000000

24 57.119467 57.119467 0.000000

25 57.119467 57.119467 0.000000

26 57.119467 57.119467 0.000000

27 57.119467 57.119467 0.000000

28 57.119467 57.119467 0.000000

29 57.119467 57.119467 0.000000

30 57.119467 57.119467 0.000000
